"FullName","LastWriteTime","Length"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\shared_proto_db\metadata\000003.log","14/05/2026 10:24:02","3538"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\shared_proto_db\LOG","14/05/2026 10:24:02","374"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\shared_proto_db\metadata\LOG","14/05/2026 10:24:02","392"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\PersistentOriginTrials\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\commerce_subscription_db\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\discount_infos_db\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\parcel_tracking_db\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\discounts_db\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\Site Characteristics Database\LOG","14/05/2026 10:24:02","402"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\Sync Data\LevelDB\LOG","14/05/2026 10:24:02","378"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Default\ClientCertificates\LOG","14/05/2026 10:24:02","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Last Version","14/05/2026 10:24:02","13"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Crashpad\settings.dat","14/05/2026 10:24:02","288"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\Variations","14/05/2026 10:24:02","86"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\WebView2\EBWebView\lockfile","14/05/2026 10:24:01","0"
"C:\Users\Donizete Senne\Microsoft\Power BI Desktop Store App\Traces\Performance\PBIDesktop.40588.2026-05-14T13-24-00-902536.log","14/05/2026 10:24:00","0"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-powerbi-expert-agent--23d0a0a3\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:22:14","2414"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-system-orchestrator-agent--53d31963\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:21:20","2837"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-automation-architect-agent--0b6ce986\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:21:17","2848"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\eventlog\events.jsonl","14/05/2026 10:12:48","8354"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\ingestion_logs\Mob2Con-Central\knowledge_graph\2026-05-14T13-12-03-877638.json","14/05/2026 10:12:47","2395"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\knowledge_storage\knowledge_v1.db","14/05/2026 10:12:47","18354176"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-7e8eb3e9884b\workspace\tools\mark_entity_source\mark_entity_source_001.json","14/05/2026 10:12:39","85"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-7e8eb3e9884b\workspace\tools\kg_add\kg_add_002.json","14/05/2026 10:12:36","87"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-7e8eb3e9884b\workspace\tools\kg_add\kg_add_001.json","14/05/2026 10:12:26","383"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-cloud-sync--accb86fa\workspace\tools\kg_cloud_sync_push\kg_cloud_sync_push_001.txt","14/05/2026 10:12:12","42"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-7e8eb3e9884b\workspace\tools\kg_search\kg_search_001.json","14/05/2026 10:12:09","1071"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\ingestion_logs\Mob2Con-Central\semantic_search\2026-05-14T13-12-03-912283.json","14/05/2026 10:12:06","1520"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-visual-designer-agent--f3bf4bcc\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:11:15","1507"
"C:\Users\Donizete Senne\Pictures\Screenshots\Captura de tela 2026-05-14 101012.png","14/05/2026 10:10:11","17416"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-powerbi-expert-agent--8b7de269\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:07:13","2404"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-system-orchestrator-agent--eb1447fc\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:06:22","2837"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-automation-architect-agent--28ea043f\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 10:06:18","2527"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\server.js","14/05/2026 10:05:40","134429"
"C:\Users\Donizete Senne\Desktop\Mob2Con-Central\06-MCP-Tools\patch-validacao-api.md","14/05/2026 10:02:02","922"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\ingestion_logs\Mob2Con-Central\knowledge_graph\2026-05-14T13-00-40-760197.json","14/05/2026 10:01:33","2393"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-0384ad63cd5d\workspace\tools\kg_add\kg_add_002.json","14/05/2026 10:01:26","88"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-0384ad63cd5d\workspace\tools\kg_add\kg_add_001.json","14/05/2026 10:01:15","521"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\thread-0384ad63cd5d\workspace\tools\kg_search\kg_search_001.json","14/05/2026 10:00:48","868"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\ingestion_logs\Mob2Con-Central\semantic_search\2026-05-14T13-00-40-828622.json","14/05/2026 10:00:44","1520"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-cloud-sync--7682d9d5\workspace\tools\kg_cloud_sync_push\kg_cloud_sync_push_001.txt","14/05/2026 09:57:10","42"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-visual-designer-agent--e259f2fc\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:56:13","1507"
"C:\Users\Donizete Senne\Desktop\Mob2Con-Central\06-MCP-Tools\google-oauth-setup.js","14/05/2026 09:54:52","5950"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\google-oauth-setup.js","14/05/2026 09:54:52","5950"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-powerbi-expert-agent--59e77851\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:52:15","2686"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-system-orchestrator-agent--5b42755e\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:51:19","2837"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-automation-architect-agent--7b56543f\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:51:15","2848"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__apps_script_update_file\universal_control_mcp__apps_script_update_file_001.txt","14/05/2026 09:49:40","60"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_output_016.txt","14/05/2026 09:49:25","251"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_input_016.py","14/05/2026 09:49:25","1569"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tmp\script_corrigido.json","14/05/2026 09:49:25","63289"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__apps_script_get_project_content\universal_control_mcp__apps_script_get_project_content_004.json","14/05/2026 09:49:15","63294"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__apps_script_update_content\universal_control_mcp__apps_script_update_content_001.txt","14/05/2026 09:49:10","63"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\file_edit\file_edit_001.json","14/05/2026 09:48:52","476"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__smart_edit_google\universal_control_mcp__smart_edit_google_001.txt","14/05/2026 09:48:38","334"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\tool_permissions.json","14/05/2026 09:48:36","4276"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\google_sheets__GetSheetNames\google_sheets__GetSheetNames_002.json","14/05/2026 09:48:08","1193"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_output_015.txt","14/05/2026 09:47:59","296"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_input_015.py","14/05/2026 09:47:59","2252"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\google_sheets__BatchGetValues\google_sheets__BatchGetValues_004.json","14/05/2026 09:47:46","2087"
"C:\Users\Donizete Senne\.gemini\tmp\workspace-kiro\chats\session-2026-05-14T12-47-a2a-serv.jsonl","14/05/2026 09:47:33","202"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__apps_script_run_function\universal_control_mcp__apps_script_run_function_001.txt","14/05/2026 09:47:28","2186"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_output_014.txt","14/05/2026 09:46:45","842"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_input_014.py","14/05/2026 09:46:45","2810"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__apps_script_get_project_content\universal_control_mcp__apps_script_get_project_content_003.json","14/05/2026 09:46:27","63294"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\open_in_session_tab\open_in_session_tab_004.txt","14/05/2026 09:44:38","148"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\file_write\file_write_002.json","14/05/2026 09:44:32","462"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-enrichment--ed5f6528\workspace\tools\kg_cleanup_meetings\kg_cleanup_meetings_001.json","14/05/2026 09:42:44","29"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-enrichment--ed5f6528\workspace\tools\kg_compact_nodes\kg_compact_nodes_001.json","14/05/2026 09:42:42","134"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-enrichment--ed5f6528\workspace\tools\kg_summarize_edges\kg_summarize_edges_001.json","14/05/2026 09:42:37","46"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-enrichment--ed5f6528\workspace\tools\kg_batch_enrich\kg_batch_enrich_001.json","14/05/2026 09:42:35","136"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-cloud-sync--23e31c67\workspace\tools\kg_cloud_sync_push\kg_cloud_sync_push_001.txt","14/05/2026 09:42:12","42"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-visual-designer-agent--09529396\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:41:13","1503"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\artifacts\read_image_004.png","14/05/2026 09:38:01","31350"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\artifacts\user_image_003.png","14/05/2026 09:37:53","31350"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\attached_files\image.png","14/05/2026 09:37:53","31350"
"C:\Users\Donizete Senne\Pictures\Screenshots\Captura de tela 2026-05-14 093728.png","14/05/2026 09:37:27","31350"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-powerbi-expert-agent--64518719\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:37:12","2404"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-system-orchestrator-agent--2b6cfc40\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:36:19","2504"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-automation-architect-agent--df0df6ad\workspace\tools\recall_memories\recall_memories_001.txt","14/05/2026 09:36:18","2748"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\universal-control-mcp.log","14/05/2026 09:36:13","9024"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\open_in_session_tab\open_in_session_tab_003.txt","14/05/2026 09:35:15","151"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_output_013.txt","14/05/2026 09:35:09","257"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\run_python\run_python_input_013.py","14/05/2026 09:35:09","1052"
"C:\Users\Donizete Senne\.aws\amazonq\mcpAdmin\mcp-state.json","14/05/2026 09:35:03","16"
"C:\Users\Donizete Senne\.aws\amazonq\agents\default.json","14/05/2026 09:35:03","7296"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__local_write_text_file\universal_control_mcp__local_write_text_file_001.txt","14/05/2026 09:34:58","1067"
"C:\Users\Donizete Senne\.gemini\tmp\workspace-kiro\chats\session-2026-05-14T12-34-a2a-serv.jsonl","14/05/2026 09:34:47","202"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__local_read_file\universal_control_mcp__local_read_file_001.txt","14/05/2026 09:34:33","2061"
"C:\Users\Donizete Senne\.claude\ide\12991.lock","14/05/2026 09:34:32","196"
"C:\Users\Donizete Senne\.vscode\custom_vscode_with_shadow.css","14/05/2026 09:34:32","8558"
"C:\Users\Donizete Senne\.vscode\custom_vscode.css","14/05/2026 09:34:32","20828"
"C:\Users\Donizete Senne\.vscode\custom_cursor_trail.js","14/05/2026 09:34:32","3736"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\62f5b33f-61af-4859-a80b-828c826dd36f\workspace\tools\universal_control_mcp__ucm_health_check\universal_control_mcp__ucm_health_check_001.json","14/05/2026 09:34:12","3884"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\packaging\__pycache__\version.cpython-313.pyc","14/05/2026 09:34:10","41320"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\packaging\__pycache__\__init__.cpython-313.pyc","14/05/2026 09:34:10","573"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pytesseract\__pycache__\pytesseract.cpython-313.pyc","14/05/2026 09:34:10","26703"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pytesseract\__pycache__\__init__.cpython-313.pyc","14/05/2026 09:34:10","860"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\table.cpython-313.pyc","14/05/2026 09:34:10","110409"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\pymupdf.cpython-313.pyc","14/05/2026 09:34:10","227"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\utils.cpython-313.pyc","14/05/2026 09:34:10","45851"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\_wxcolors.cpython-313.pyc","14/05/2026 09:34:10","15718"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\_build.cpython-313.pyc","14/05/2026 09:34:10","581"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\mupdf.cpython-313.pyc","14/05/2026 09:34:09","3407943"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\extra.cpython-313.pyc","14/05/2026 09:34:08","13376"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\pymupdf\__pycache__\__init__.cpython-313.pyc","14/05/2026 09:34:08","1087858"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\fitz\__pycache__\__init__.cpython-313.pyc","14/05/2026 09:34:06","633"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\__pycache__\_constants.cpython-313.pyc","14/05/2026 09:34:04","541"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\chart\__pycache__\reader.cpython-313.pyc","14/05/2026 09:34:04","1809"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\chart\__pycache__\print_settings.cpython-313.pyc","14/05/2026 09:34:04","2203"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\chart\__pycache__\pivot.cpython-313.pyc","14/05/2026 09:34:04","2271"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\chart\__pycache__\plotarea.cpython-313.pyc","14/05/2026 09:34:04","6363"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\chart\__pycache__\chartspace.cpython-313.pyc","14/05/2026 09:34:04","6007"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\reader\__pycache__\drawings.cpython-313.pyc","14/05/2026 09:34:04","3272"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\pivot\__pycache__\record.cpython-313.pyc","14/05/2026 09:34:04","3943"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\pivot\__pycache__\cache.cpython-313.pyc","14/05/2026 09:34:04","28771"
"C:\Users\Donizete Senne\Desktop\Mob2Con_MCP_Setup\universal-control-mcp\.venv\Lib\site-packages\openpyxl\workbook\external_link\__pycache__\external.cpython-313.pyc","14/05/2026 09:34:04","6572"
